,outcome,prediction
15894,0,0.004693314
15895,0,0.004692757
15896,0,0.004692344
15897,0,0.004691498
15898,0,0.004690267
15899,0,0.004690181
15900,0,0.004689615
15901,0,0.004689014
15902,0,0.004688601
15903,0,0.004688251
15904,0,0.004687666
15905,0,0.004687212
15906,0,0.00468715
15907,0,0.004686892
15908,0,0.00468652
15909,0,0.00468652
15910,0,0.00468652
15911,0,0.00468652
15912,0,0.00468652
15913,0,0.00468652
15914,0,0.00468652
15915,0,0.00468652
15916,0,0.00468652
15917,0,0.00468652
15918,0,0.00468652
15919,0,0.00468652
15920,0,0.00468652
15921,0,0.00468652
15922,0,0.00468652
15923,0,0.00468652
15924,1,0.00468652
15925,0,0.00468652
15926,0,0.00468652
15927,0,0.00468652
15928,0,0.00468652
15929,0,0.00468652
15930,0,0.00468652
15931,0,0.00468652
15932,0,0.00468652
15933,0,0.00468652
15934,0,0.00468652
15935,0,0.00468652
15936,0,0.00468652
15937,0,0.00468652
15938,0,0.00468652
15939,0,0.00468652
15940,0,0.00468652
15941,0,0.00468652
15942,0,0.00468652
15943,0,0.00468652
15944,0,0.00468652
15945,0,0.00468652
15946,0,0.00468652
15947,0,0.00468652
15948,0,0.00468652
15949,0,0.00468652
15950,0,0.00468652
15951,0,0.00468652
15952,0,0.00468652
15953,0,0.00468652
15954,0,0.00468652
15955,0,0.00468652
15956,0,0.00468652
15957,0,0.00468652
15958,0,0.00468652
15959,0,0.00468652
15960,0,0.00468652
15961,0,0.00468652
15962,0,0.00468652
15963,0,0.00468652
15964,0,0.00468652
15965,0,0.00468652
15966,0,0.00468652
15967,0,0.00468652
15968,0,0.00468652
15969,0,0.00468652
15970,0,0.00468652
15971,0,0.00468652
15972,0,0.00468652
15973,0,0.00468652
15974,0,0.00468652
15975,0,0.00468652
15976,0,0.004685659
15977,0,0.004684992
15978,0,0.004684214
15979,0,0.004683521
15980,0,0.004682818
15981,0,0.00468074
15982,0,0.004680552
15983,0,0.004678959
15984,0,0.004678939
15985,0,0.004678397
15986,0,0.004677723
15987,0,0.004677461
15988,0,0.004676736
15989,0,0.004674833
15990,0,0.004674771
15991,0,0.004673193
15992,0,0.004672562
15993,0,0.004670985
15994,0,0.004670985
15995,0,0.004670985
15996,0,0.004670985
15997,0,0.004670985
15998,0,0.004670985
15999,0,0.004670985
16000,0,0.004670985
16001,0,0.004670985
16002,0,0.004670985
16003,0,0.004670985
16004,0,0.004670985
16005,0,0.004670854
16006,0,0.004669724
16007,0,0.004667286
16008,0,0.004665988
16009,0,0.004664469
16010,0,0.004663473
16011,0,0.00466331
16012,0,0.00466323
16013,0,0.004661676
16014,0,0.004661579
16015,0,0.004661219
16016,0,0.004660765
16017,0,0.004660652
16018,0,0.004660223
16019,0,0.004660159
16020,0,0.004659524
16021,0,0.004659407
16022,0,0.004659294
16023,0,0.004657594
16024,0,0.004655996
16025,0,0.004655689
16026,0,0.004654809
16027,0,0.004654306
16028,0,0.004652837
16029,0,0.004652727
16030,0,0.004652636
16031,0,0.004649411
16032,0,0.004649124
16033,0,0.00464771
16034,0,0.004647529
16035,0,0.004647373
16036,0,0.004646543
16037,0,0.004645849
16038,0,0.004645689
16039,0,0.00464528
16040,0,0.004645216
16041,0,0.004645166
16042,0,0.004644134
16043,0,0.004643984
16044,0,0.004643296
16045,0,0.004642692
16046,0,0.004641652
16047,0,0.004641434
16048,0,0.004641101
16049,0,0.004640071
16050,0,0.004637281
16051,0,0.004636399
16052,0,0.00463573
16053,0,0.00463514
16054,0,0.00463459
16055,0,0.004630557
16056,0,0.004629033
16057,0,0.004628187
16058,0,0.004627915
16059,0,0.004624777
16060,0,0.004624441
16061,0,0.004623794
16062,0,0.004623794
16063,0,0.004618008
16064,0,0.004617861
16065,0,0.004616885
16066,0,0.004616859
16067,0,0.004616859
16068,0,0.004616859
16069,0,0.004616859
16070,0,0.004616859
16071,0,0.004616859
16072,0,0.004616859
16073,0,0.004616859
16074,0,0.004616859
16075,0,0.004616859
16076,0,0.004616859
16077,0,0.004616859
16078,0,0.004616859
16079,0,0.004616859
16080,0,0.004616859
16081,0,0.004616859
16082,0,0.004616859
16083,0,0.004616859
16084,0,0.004616859
16085,0,0.004616859
16086,0,0.004616859
16087,0,0.004616859
16088,0,0.004616859
16089,0,0.004616859
16090,0,0.004616859
16091,0,0.004616859
16092,0,0.004616859
16093,0,0.004616859
16094,0,0.004616859
16095,0,0.004616859
16096,0,0.004616859
16097,0,0.004616859
16098,0,0.004616859
16099,0,0.004616859
16100,0,0.004616859
16101,0,0.004616859
16102,0,0.004616859
16103,0,0.004616859
16104,0,0.004616859
16105,0,0.004616859
16106,0,0.004616859
16107,0,0.004616859
16108,0,0.004616859
16109,0,0.004616859
16110,0,0.004616281
16111,0,0.004615985
16112,0,0.004615702
16113,0,0.004615702
16114,0,0.004615648
16115,0,0.004614925
16116,0,0.004614822
16117,0,0.004614178
16118,0,0.004614134
16119,0,0.004613882
16120,0,0.00461261
16121,0,0.004611332
16122,0,0.004611168
16123,0,0.004610879
16124,0,0.004610798
16125,0,0.00460984
16126,0,0.004609621
16127,0,0.004608968
16128,0,0.004606176
16129,0,0.004606002
16130,0,0.004605668
16131,0,0.004605504
16132,0,0.004604296
16133,0,0.004603406
16134,0,0.004603308
16135,0,0.004602816
16136,0,0.004602375
16137,0,0.004602375
16138,0,0.004602126
16139,0,0.004601358
16140,0,0.004600406
16141,0,0.004597716
16142,0,0.004596704
16143,0,0.004596319
16144,0,0.004596319
16145,0,0.004596319
16146,0,0.004596319
16147,0,0.004596319
16148,0,0.004596319
16149,0,0.004596319
16150,0,0.004596319
16151,0,0.004596319
16152,0,0.004596319
16153,0,0.004596319
16154,0,0.004596319
16155,0,0.004596319
16156,0,0.004596319
16157,0,0.004596319
16158,0,0.004596319
16159,0,0.004596319
16160,0,0.004596319
16161,0,0.004596319
16162,0,0.004596319
16163,0,0.004596319
16164,0,0.004596319
16165,0,0.004596319
16166,0,0.004596319
16167,0,0.004596319
16168,0,0.004596319
16169,0,0.004596319
16170,0,0.004596319
16171,0,0.004596319
16172,0,0.00459553
16173,0,0.004594173
16174,0,0.004594012
16175,0,0.004593246
16176,0,0.004593074
16177,0,0.004592713
16178,0,0.004592185
16179,0,0.004590834
16180,0,0.00458889
16181,0,0.004587523
16182,0,0.004586375
16183,0,0.004585659
16184,0,0.004585009
16185,0,0.004581578
16186,0,0.004580938
16187,0,0.004578306
16188,0,0.004578282
16189,0,0.004578076
16190,0,0.004578076
16191,0,0.004578076
16192,0,0.004578076
16193,0,0.004578076
16194,0,0.004578076
16195,0,0.004578076
16196,0,0.004578076
16197,0,0.004577118
16198,0,0.004576045
16199,0,0.004576027
16200,0,0.004573639
16201,0,0.004573604
16202,0,0.004572762
16203,0,0.004571963
16204,0,0.004571453
16205,0,0.004571453
16206,0,0.004571453
16207,0,0.004571453
16208,0,0.004571453
16209,0,0.004571453
16210,0,0.004571453
16211,0,0.004571453
16212,0,0.004571453
16213,0,0.004571453
16214,0,0.004571453
16215,0,0.004571453
16216,0,0.004571453
16217,0,0.004568457
16218,0,0.00456834
16219,0,0.00456808
16220,0,0.004567924
16221,0,0.004567384
16222,0,0.004567375
16223,0,0.004567031
16224,0,0.004564424
16225,0,0.00456391
16226,0,0.004563849
16227,0,0.004563555
16228,0,0.004562272
16229,0,0.004560761
16230,0,0.004560743
16231,0,0.004559874
16232,0,0.004559567
16233,0,0.004558744
16234,0,0.004557775
16235,0,0.004556231
16236,0,0.004555307
16237,0,0.004553549
16238,0,0.004552179
16239,0,0.004551603
16240,0,0.004549302
16241,0,0.004548192
16242,0,0.004548192
16243,0,0.004548192
16244,0,0.004548192
16245,0,0.004548192
16246,0,0.004548192
16247,0,0.004548192
16248,0,0.004548192
16249,0,0.004548192
16250,0,0.004548192
16251,0,0.004548192
16252,0,0.004548192
16253,0,0.004548192
16254,0,0.004548192
16255,0,0.004548192
16256,0,0.004548192
16257,0,0.004548192
16258,0,0.004548192
16259,0,0.004548192
16260,0,0.004548192
16261,0,0.004548192
16262,0,0.004548192
16263,0,0.004548192
16264,0,0.004548192
16265,0,0.004548192
16266,0,0.004548192
16267,0,0.004548192
16268,0,0.004548192
16269,0,0.004548192
16270,0,0.004548192
16271,0,0.004548192
16272,0,0.004548192
16273,0,0.004548192
16274,0,0.004548192
16275,0,0.004548192
16276,0,0.004548192
16277,0,0.004548192
16278,0,0.004548192
16279,0,0.004548192
16280,0,0.004548192
16281,0,0.004548192
16282,0,0.004548192
16283,0,0.004548192
16284,0,0.004548192
16285,0,0.004548186
16286,0,0.004548145
16287,0,0.004547637
16288,0,0.0045474
16289,0,0.00454685
16290,0,0.004546395
16291,0,0.004546302
16292,0,0.004546021
16293,0,0.00454581
16294,0,0.004545085
16295,0,0.004542505
16296,0,0.004542076
16297,0,0.004542076
16298,0,0.004542076
16299,0,0.004542076
16300,0,0.004542076
16301,0,0.004542076
16302,0,0.004542076
16303,0,0.004542076
16304,0,0.004542076
16305,0,0.004542076
16306,0,0.004542076
16307,0,0.004542076
16308,0,0.004542076
16309,0,0.004542076
16310,0,0.004542076
16311,0,0.004542076
16312,0,0.004542076
16313,0,0.004542076
16314,0,0.004542076
16315,0,0.004542076
16316,0,0.004542076
16317,0,0.004542076
16318,0,0.004542076
16319,0,0.004542076
16320,0,0.004542076
16321,0,0.004542076
16322,0,0.004542076
16323,0,0.004542076
16324,0,0.004542076
16325,0,0.004542076
16326,0,0.004542076
16327,0,0.004542076
16328,0,0.004542076
16329,0,0.004541884
16330,0,0.004540022
16331,0,0.004539366
16332,0,0.004539366
16333,0,0.004539366
16334,0,0.004537292
16335,0,0.004536266
16336,0,0.004535584
16337,0,0.004534865
16338,0,0.004534672
16339,0,0.004530791
16340,0,0.004528802
16341,0,0.004528802
16342,0,0.004528802
16343,0,0.004528802
16344,0,0.004528802
16345,0,0.004528802
16346,0,0.004528802
16347,0,0.004528802
16348,0,0.004528208
16349,0,0.004528007
16350,0,0.004527721
16351,0,0.004527643
16352,0,0.004527643
16353,0,0.004527643
16354,0,0.00452757
16355,0,0.004527127
16356,0,0.004527127
16357,0,0.004527127
16358,0,0.004527127
16359,0,0.004527127
16360,0,0.004527127
16361,0,0.004527127
16362,0,0.004527127
16363,0,0.004527127
16364,0,0.004527127
16365,0,0.004527127
16366,0,0.004527127
16367,0,0.004527127
16368,0,0.00452451
16369,0,0.004524491
16370,0,0.004523686
16371,0,0.004523686
16372,0,0.004522964
16373,0,0.004521621
16374,0,0.004521492
16375,0,0.004519101
16376,0,0.004518186
16377,0,0.004517574
16378,0,0.004517223
16379,0,0.004516451
16380,0,0.004516232
16381,0,0.004515714
16382,0,0.004515673
16383,0,0.004513588
16384,0,0.004513429
16385,0,0.00451339
16386,0,0.004511645
16387,0,0.00451157
16388,0,0.004508474
16389,0,0.004507918
16390,0,0.004507361
16391,0,0.004505753
16392,0,0.004505376
16393,0,0.004504619
16394,0,0.004503345
16395,0,0.004502922
16396,0,0.004502148
16397,0,0.00450046
16398,0,0.004499888
16399,0,0.004499567
16400,0,0.004499023
16401,0,0.004497859
16402,0,0.004497792
16403,0,0.004497466
16404,0,0.004496969
16405,0,0.00449636
16406,0,0.004495157
16407,0,0.004494845
16408,0,0.004492539
16409,0,0.004492439
16410,0,0.004492257
16411,0,0.004490105
16412,0,0.004489782
16413,0,0.004488585
16414,0,0.004486331
16415,0,0.004484153
16416,0,0.004483491
16417,0,0.004483458
16418,0,0.004483458
16419,0,0.004483458
16420,0,0.004483458
16421,0,0.004482878
16422,0,0.004482878
16423,0,0.004482544
16424,0,0.004482429
16425,0,0.004482429
16426,0,0.004482429
16427,0,0.004481542
16428,0,0.004480674
16429,0,0.004479813
16430,0,0.004478981
16431,0,0.004478879
16432,0,0.004478863
16433,0,0.004476688
16434,0,0.004476318
16435,0,0.004476318
16436,0,0.004476318
16437,0,0.004475519
16438,0,0.004473669
16439,0,0.004473425
16440,0,0.004471943
16441,0,0.004470739
16442,0,0.004470005
16443,0,0.004469614
16444,0,0.004468889
16445,0,0.004467975
16446,0,0.004466944
16447,0,0.004466942
16448,0,0.004466827
16449,0,0.004465395
16450,0,0.004464886
16451,0,0.004464809
16452,0,0.004463322
16453,0,0.004463279
16454,0,0.004462913
16455,0,0.004461915
16456,0,0.004461475
16457,0,0.004461475
16458,0,0.004461475
16459,0,0.004461475
16460,0,0.004461475
16461,0,0.004461475
16462,0,0.004461475
16463,0,0.004461475
16464,0,0.004460947
16465,0,0.004460895
16466,0,0.00446064
16467,0,0.00446064
16468,0,0.00446064
16469,0,0.00446064
16470,0,0.00446064
16471,0,0.00446064
16472,0,0.00446064
16473,0,0.00446064
16474,0,0.00446064
16475,0,0.00446064
16476,0,0.00446064
16477,0,0.00446064
16478,0,0.00446064
16479,0,0.00446064
16480,0,0.00446064
16481,0,0.00446064
16482,0,0.00446064
16483,0,0.00446064
16484,0,0.00446064
16485,0,0.00446064
16486,0,0.00446064
16487,0,0.00446064
16488,0,0.00446064
16489,0,0.00446064
16490,0,0.00446064
16491,0,0.00446064
16492,0,0.00446064
16493,0,0.00446064
16494,0,0.00446064
16495,0,0.00446064
16496,0,0.00446064
16497,0,0.00446064
16498,0,0.00446064
16499,0,0.00446064
16500,0,0.00446064
16501,0,0.00446064
16502,0,0.00446064
16503,0,0.00446064
16504,0,0.00446064
16505,0,0.00446064
16506,0,0.00446064
16507,0,0.00446064
16508,0,0.00446064
16509,0,0.00446064
16510,0,0.00446064
16511,0,0.00446064
16512,0,0.00446064
16513,0,0.00446064
16514,0,0.00446064
16515,0,0.00446064
16516,0,0.00446064
16517,0,0.00446064
16518,0,0.00446064
16519,0,0.004460505
16520,0,0.004460425
16521,0,0.004458968
16522,0,0.004457861
16523,0,0.004457247
16524,0,0.004456761
16525,0,0.004456361
16526,0,0.004455897
16527,0,0.004454867
16528,0,0.004453239
16529,0,0.004452681
16530,0,0.004452485
16531,0,0.004452206
16532,0,0.004450771
16533,0,0.004449985
16534,0,0.004449856
16535,0,0.00444949
16536,0,0.004448907
16537,0,0.004448439
16538,0,0.004447047
16539,0,0.004446977
16540,0,0.00444691
16541,0,0.00444691
16542,0,0.00444691
16543,0,0.00444683
16544,0,0.004446513
16545,0,0.004444842
16546,0,0.004443816
16547,0,0.004443635
16548,0,0.004442787
16549,0,0.004442411
16550,0,0.00444231
16551,0,0.004442066
16552,0,0.004441624
16553,0,0.004441624
16554,0,0.004441505
16555,0,0.004440757
16556,0,0.004440531
16557,0,0.004440278
16558,0,0.004439722
16559,0,0.0044374
16560,0,0.004436826
16561,0,0.004436631
16562,0,0.00443587
16563,0,0.004435265
16564,0,0.00443478
16565,0,0.004433521
16566,0,0.004433302
16567,0,0.004431537
16568,0,0.004430511
16569,0,0.004429175
16570,0,0.004428225
16571,0,0.004428199
16572,0,0.004428094
16573,0,0.004428073
16574,0,0.004427987
16575,0,0.004427089
16576,0,0.004426169
16577,0,0.004425936
16578,0,0.004424476
16579,0,0.004424185
16580,0,0.00442385
16581,0,0.004422355
16582,0,0.004422345
16583,0,0.004421444
16584,0,0.004420252
16585,0,0.004419669
16586,0,0.004419665
16587,0,0.004419656
16588,0,0.004418475
16589,0,0.004418118
16590,0,0.004417147
16591,0,0.004416129
16592,0,0.004414282
16593,0,0.004413114
16594,0,0.004413106
16595,0,0.00441214
16596,0,0.004410308
16597,0,0.004409358
16598,0,0.00440811
16599,0,0.004407736
16600,0,0.004407344
16601,0,0.004405432
16602,0,0.004405432
16603,0,0.004404964
16604,0,0.004404951
16605,0,0.004404437
16606,0,0.004404008
16607,0,0.004403684
16608,0,0.004402714
16609,0,0.004402481
16610,0,0.004402035
16611,0,0.004401761
16612,0,0.004401155
16613,0,0.004400955
16614,0,0.00440041
16615,0,0.004400276
16616,0,0.004398693
16617,0,0.004398663
16618,0,0.004397755
16619,0,0.004397338
16620,0,0.004397338
16621,0,0.004397338
16622,0,0.004397338
16623,0,0.004397133
16624,0,0.004395109
16625,0,0.004395109
16626,0,0.004395109
16627,0,0.004395109
16628,0,0.004395109
16629,0,0.004395109
16630,0,0.004395109
16631,0,0.004395109
16632,0,0.004395109
16633,0,0.004392522
16634,0,0.004391832
16635,0,0.004391186
16636,0,0.004390535
16637,0,0.004390287
16638,0,0.004389758
16639,0,0.004389533
16640,0,0.004389045
16641,0,0.004388116
16642,0,0.004388062
16643,0,0.004387799
16644,0,0.004387799
16645,0,0.004387703
16646,0,0.004386995
16647,0,0.004386666
16648,0,0.004385952
16649,0,0.004385313
16650,0,0.004385142
16651,0,0.004384659
16652,0,0.004384613
16653,0,0.00438372
16654,0,0.004382715
16655,0,0.004382141
16656,0,0.004382086
16657,0,0.004381984
16658,0,0.004381519
16659,0,0.004379899
16660,0,0.004378729
16661,0,0.004378622
16662,0,0.004378145
16663,0,0.004376224
16664,0,0.004376224
16665,0,0.004376224
16666,0,0.004376099
16667,0,0.004376099
16668,0,0.004376099
16669,0,0.004376099
16670,0,0.004376099
16671,0,0.004376099
16672,0,0.004376099
16673,0,0.004376099
16674,0,0.004376099
16675,0,0.004376099
16676,0,0.004376099
16677,0,0.004376099
16678,0,0.004376099
16679,0,0.004376099
16680,0,0.004376099
16681,0,0.004376099
16682,0,0.004376099
16683,0,0.004376099
16684,0,0.004376099
16685,0,0.004376099
16686,0,0.004376099
16687,0,0.004376099
16688,0,0.004376099
16689,0,0.004376099
16690,0,0.004376099
16691,0,0.004376099
16692,0,0.004376099
16693,0,0.004376099
16694,0,0.004376099
16695,0,0.004376099
16696,0,0.004376099
16697,0,0.004376099
16698,0,0.004376099
16699,0,0.004376099
16700,0,0.004376099
16701,0,0.004376099
16702,0,0.004376099
16703,0,0.004376099
16704,0,0.004376099
16705,0,0.004376099
16706,0,0.004376099
16707,0,0.004376099
16708,0,0.004376099
16709,0,0.004376099
16710,0,0.004376099
16711,0,0.004376099
16712,0,0.004376099
16713,0,0.004376099
16714,0,0.004376099
16715,0,0.004376099
16716,0,0.004376099
16717,0,0.004376099
16718,0,0.004376099
16719,0,0.004376099
16720,0,0.004376099
16721,0,0.004376099
16722,0,0.004376099
16723,0,0.004376099
16724,0,0.004376099
16725,0,0.004376099
16726,0,0.004375898
16727,0,0.004374741
16728,0,0.004373985
16729,0,0.004372829
16730,0,0.004370415
16731,0,0.004370278
16732,0,0.004370261
16733,0,0.004369767
16734,0,0.004368498
16735,0,0.004368341
16736,0,0.004367635
16737,0,0.00436752
16738,0,0.004366605
16739,0,0.004366352
16740,0,0.004365615
16741,0,0.004364576
16742,0,0.004363309
16743,0,0.004363163
16744,0,0.004363068
16745,0,0.004361531
16746,0,0.004361146
16747,0,0.004360843
16748,0,0.004359498
16749,0,0.004359311
16750,0,0.004358997
16751,0,0.004357992
16752,0,0.004357005
16753,0,0.004356788
16754,0,0.004356432
16755,0,0.004356248
16756,0,0.004356002
16757,0,0.004355637
16758,0,0.004353504
16759,0,0.00435332
16760,0,0.00435225
16761,0,0.004350287
16762,0,0.004348741
16763,0,0.004348741
16764,0,0.004348741
16765,0,0.004348741
16766,0,0.004348741
16767,0,0.004348741
16768,0,0.004348741
16769,0,0.004348741
16770,0,0.004348741
16771,0,0.004348741
16772,0,0.004348741
16773,0,0.004348741
16774,0,0.004348741
16775,0,0.004348741
16776,0,0.004348741
16777,0,0.004348741
16778,0,0.004348741
16779,0,0.004348741
16780,0,0.004348741
16781,0,0.004348741
16782,0,0.004347754
16783,0,0.004347469
16784,0,0.004347155
16785,0,0.004346548
16786,0,0.004346544
16787,0,0.00434555
16788,0,0.004344746
16789,0,0.004343087
16790,0,0.004342207
16791,0,0.004342207
16792,0,0.004341902
16793,0,0.004341034
16794,0,0.004340824
16795,0,0.004338693
16796,0,0.004338578
16797,0,0.004338306
16798,0,0.004337983
16799,0,0.004337606
16800,0,0.004336535
16801,0,0.004336231
16802,0,0.004335407
16803,0,0.004335184
16804,0,0.004334905
16805,0,0.004334314
16806,0,0.00433404
16807,0,0.004332037
16808,0,0.004331642
16809,0,0.004331549
16810,0,0.004331402
16811,0,0.004331237
16812,0,0.004331103
16813,0,0.004330737
16814,0,0.004328669
16815,0,0.004328542
16816,0,0.004326019
16817,0,0.004325998
16818,0,0.004325384
16819,0,0.004324692
16820,0,0.004324598
16821,0,0.004323553
16822,0,0.00432344
16823,0,0.004322707
16824,0,0.004319603
16825,0,0.004317942
16826,0,0.004317356
16827,0,0.004315706
16828,0,0.00431557
16829,0,0.004315102
16830,0,0.004314762
16831,0,0.00431334
16832,0,0.004312976
16833,0,0.004312265
16834,0,0.004312265
16835,0,0.004311139
16836,0,0.004311031
16837,0,0.004311031
16838,0,0.004311031
16839,0,0.004311031
16840,0,0.004311031
16841,0,0.004311031
16842,0,0.004311031
16843,0,0.004311031
16844,0,0.004311031
16845,0,0.004311031
16846,0,0.004311031
16847,0,0.004311031
16848,0,0.004311031
16849,0,0.004311031
16850,0,0.004311031
16851,0,0.004311031
16852,0,0.004311031
16853,0,0.004311031
16854,0,0.004311031
16855,0,0.004311031
16856,0,0.004311031
16857,0,0.004311031
16858,0,0.004311031
16859,0,0.004311031
16860,0,0.004311031
16861,0,0.004311031
16862,0,0.004311031
16863,0,0.004311031
16864,0,0.004311031
16865,0,0.004311031
16866,0,0.004311031
16867,0,0.004311031
16868,0,0.004311031
16869,0,0.004311031
16870,0,0.004311031
16871,0,0.004311031
16872,0,0.004311031
16873,0,0.004311031
16874,0,0.004311031
16875,0,0.004311031
16876,0,0.004310752
16877,0,0.004310662
16878,0,0.004310491
16879,0,0.004310274
16880,0,0.004308952
16881,0,0.004308129
16882,0,0.004306894
16883,0,0.004305291
16884,0,0.00430513
16885,0,0.004303879
16886,0,0.004303828
16887,0,0.004302713
16888,0,0.004302484
16889,0,0.004302341
16890,0,0.00430086
16891,0,0.004299535
16892,0,0.004299535
16893,0,0.004299535
16894,0,0.004299535
16895,0,0.004299535
16896,0,0.004299535
16897,0,0.004299535
16898,0,0.004299535
16899,0,0.004299535
16900,0,0.004299535
16901,0,0.004299535
16902,0,0.004299535
16903,0,0.004299535
16904,0,0.004299535
16905,0,0.004299535
16906,0,0.004299535
16907,0,0.004299535
16908,0,0.004299535
16909,0,0.004299535
16910,0,0.004299535
16911,0,0.004299535
16912,0,0.004299535
16913,0,0.004299535
16914,0,0.004299535
16915,0,0.004299372
16916,0,0.00429927
16917,0,0.004299176
16918,0,0.004298755
16919,0,0.004298523
16920,0,0.004298168
16921,0,0.004297805
16922,0,0.004297592
16923,0,0.004297507
16924,0,0.004296768
16925,0,0.004296735
16926,0,0.004295756
16927,0,0.004295458
16928,0,0.004295322
16929,0,0.004295209
16930,0,0.004294802
16931,0,0.004294422
16932,0,0.004294374
16933,0,0.004293988
16934,0,0.00429375
16935,0,0.004292687
16936,0,0.004292482
16937,0,0.004292463
16938,0,0.004292182
16939,0,0.004291984
16940,0,0.004291972
16941,0,0.004291958
16942,0,0.004291848
16943,0,0.004291848
16944,0,0.004291848
16945,0,0.004291848
16946,0,0.004291848
16947,0,0.004291848
16948,0,0.004291848
16949,0,0.004291848
16950,0,0.004291848
16951,0,0.004291848
16952,0,0.004291848
16953,0,0.004291848
16954,0,0.004291848
16955,0,0.004291848
16956,0,0.004291848
16957,0,0.004291848
16958,0,0.004291848
16959,0,0.004291848
16960,0,0.004291848
16961,0,0.004291848
16962,0,0.004291848
16963,0,0.004291848
16964,0,0.004291848
16965,0,0.004291848
16966,0,0.004291848
16967,0,0.004291848
16968,0,0.004291848
16969,0,0.004291848
16970,0,0.004291848
16971,0,0.004291848
16972,0,0.004291848
16973,0,0.004291848
16974,0,0.004291848
16975,0,0.004291848
16976,0,0.004291247
16977,0,0.004291202
16978,0,0.004290645
16979,0,0.004289928
16980,0,0.004289797
16981,0,0.00428952
16982,0,0.004289462
16983,0,0.004289236
16984,0,0.00428684
16985,0,0.00428612
16986,0,0.00428612
16987,0,0.004285992
16988,0,0.00428411
16989,0,0.004283849
16990,0,0.004283713
16991,0,0.004283514
16992,0,0.004282501
16993,0,0.004282231
16994,0,0.004281491
16995,0,0.004281285
16996,0,0.004280949
16997,0,0.004280856
16998,0,0.004280771
16999,0,0.004280446
17000,0,0.004278718
17001,0,0.004276949
17002,0,0.004276651
17003,0,0.004276464
17004,0,0.00427512
17005,0,0.004274126
17006,0,0.00427347
17007,0,0.004273416
17008,0,0.004273322
17009,0,0.004273162
17010,0,0.004273032
17011,0,0.004271732
17012,0,0.004270167
17013,0,0.004269789
17014,0,0.004268747
17015,0,0.004268216
17016,0,0.004267829
17017,0,0.004267829
17018,0,0.004267829
17019,0,0.004267829
17020,0,0.004267655
17021,0,0.004266802
17022,0,0.004265904
17023,0,0.00426532
17024,0,0.004264884
17025,0,0.004264884
17026,0,0.004262517
17027,0,0.004262052
17028,0,0.004261926
17029,0,0.004261704
17030,0,0.004261447
17031,0,0.004261246
17032,0,0.00426106
17033,0,0.004259828
17034,0,0.004259499
17035,0,0.004258845
17036,0,0.00425873
17037,0,0.004257461
17038,0,0.004257125
17039,0,0.004257056
17040,0,0.004256587
17041,0,0.004256523
17042,0,0.004256523
17043,0,0.004256317
17044,0,0.00425622
17045,0,0.004256191
17046,0,0.004255391
17047,0,0.004254407
17048,0,0.004254373
17049,0,0.004250311
17050,0,0.004250077
17051,0,0.004249762
17052,0,0.004247054
17053,0,0.004245963
17054,0,0.004245744
17055,0,0.004244851
17056,0,0.004244347
17057,0,0.004243922
17058,0,0.004243491
17059,0,0.004242977
17060,0,0.004242857
17061,0,0.004242808
17062,0,0.004242675
17063,0,0.004241779
17064,0,0.004240818
17065,0,0.004240623
17066,0,0.004240387
17067,0,0.004240337
17068,0,0.004240199
17069,0,0.004239431
17070,0,0.004237812
17071,0,0.004233796
17072,0,0.00423336
17073,0,0.004232936
17074,0,0.004232877
17075,0,0.004231953
17076,0,0.004230957
17077,0,0.004229358
17078,0,0.004228784
17079,0,0.004228784
17080,0,0.004228784
17081,0,0.004228784
17082,0,0.004228784
17083,0,0.004228784
17084,0,0.004228784
17085,0,0.004228784
17086,0,0.004228784
17087,0,0.004228784
17088,0,0.004228784
17089,0,0.004228784
17090,0,0.004228784
17091,0,0.004228633
17092,0,0.004228455
17093,0,0.004228398
17094,0,0.00422734
17095,0,0.004226234
17096,0,0.004225721
17097,0,0.004225508
17098,0,0.004224974
17099,0,0.004224487
17100,0,0.004224444
17101,0,0.004222812
17102,0,0.00422264
17103,0,0.004222391
17104,0,0.004221818
17105,0,0.004221749
17106,0,0.004220517
17107,0,0.004220275
17108,0,0.004219052
17109,0,0.004219028
17110,0,0.004218881
17111,0,0.004218327
17112,0,0.004216789
17113,0,0.004216725
17114,0,0.004216535
17115,0,0.004216217
17116,0,0.004216217
17117,0,0.004216217
17118,0,0.004216217
17119,0,0.004216217
17120,0,0.004216217
17121,0,0.004216217
17122,0,0.004216217
17123,0,0.004216217
17124,0,0.004216217
17125,0,0.004216217
17126,0,0.004216021
17127,0,0.004215227
17128,0,0.004214425
17129,0,0.004213285
17130,0,0.004213285
17131,0,0.004213094
17132,0,0.004211202
17133,0,0.004211083
17134,0,0.004210907
17135,0,0.004210843
17136,0,0.004210455
17137,0,0.004210031
17138,0,0.004209703
17139,0,0.004208684
17140,0,0.004208448
17141,0,0.004208224
17142,0,0.004207581
17143,0,0.004207581
17144,0,0.004207581
17145,0,0.004207581
17146,0,0.004207581
17147,0,0.004207581
17148,0,0.004207581
17149,0,0.004207581
17150,0,0.004207581
17151,0,0.004207581
17152,0,0.004207581
17153,0,0.004205436
17154,0,0.004205282
17155,0,0.004204429
17156,0,0.004204042
17157,0,0.004203874
17158,0,0.004203403
17159,0,0.004202398
17160,0,0.004201312
17161,0,0.004201042
17162,0,0.004200713
17163,0,0.004198736
17164,0,0.00419866
